estado_declarante,id,institucionDependencia_nombre,institucionDependencia_siglas,particularSancionado_nombreRazonSocial,particularSancionado_objetoSocial,particularSancionado_tipoPersona,responsableSancion_nombres,responsableSancion_primerApellido,responsableSancion_segundoApellido,resolucion_sentido,resolucion_url,resolucion_fechaNotificacion,multa_moneda_clave,multa_moneda_valor,multa_monto,fechaCaptura,expediente,objetoContrato,autoridadSancionadora,tipoFalta,tipoSancion_1_clave,tipoSancion_1_valor,tipoSancion_2_clave,tipoSancion_2_valor,tipoSancion_2,tipoSancion_1,tipoSancion_1_descripcion,causaMotivoHechos,acto,inhabilitacion_plazo,inhabilitacion_fechaInicial,inhabilitacion_fechaFinal,observaciones,institucionDependencia_clave,documentos_1,documentos_1_id,documentos_1_titulo,documentos_1_tipo,documentos_1_descripcion,documentos_1_url,documentos_1_fecha,particularSancionado_domicilioMexico_pais_clave,particularSancionado_domicilioMexico_pais_valor,particularSancionado_domicilioMexico_entidadFederativa_clave,particularSancionado_domicilioMexico_entidadFederativa_valor,particularSancionado_domicilioMexico_municipio_clave,particularSancionado_domicilioMexico_municipio_valor,particularSancionado_domicilioMexico_localidad_clave,particularSancionado_domicilioMexico_localidad_valor,particularSancionado_domicilioMexico_vialidad_clave,particularSancionado_domicilioMexico_vialidad_valor,particularSancionado_domicilioMexico_codigoPostal,__v
sfp,006410035/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"INNOVACI�N MEC, S.A. DE C.V.","COMERCIO AL POR MAYOR DE MOBILIARIO, EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO.",Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,108655.0,2019-10-28,006410035/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PROPORCION� INFORMACI�N FALSA EN LA PR�RROGA DE UN REGISTRO SANITARIO.,Dato no proporcionado,Dato no proporcionado,2019-10-29,2021-10-29,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410009/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"BERLEA, S.C.","IMPARTIR ENSE�ANZA EN TODOS LOS NIVELES ENTRE LOS QUE INCLUYEN DE MANERA ENUNCIATIVA MAS NO LIMITATIVA, EDUCACI�N INICIAL, GUARDER�A, JARD�N DE NI�OS, KINDER, PREESCOLAR, PRIMARIA, SECUNDARIA, BACHILLERATO, LICENCIATURA, CON AUTORIZACI�N O RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS EN LOS TERMINOS DE LA LEY GENERAL DE EDUCACI�N.",Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,113235.0,2019-10-14,006410009/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"LA EMPRESA PRESENT� INFORMACI�N FALSA, VINCULACI�N DE SOCIOS.",Dato no proporcionado,Dato no proporcionado,2019-10-15,2020-10-15,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410004/2019,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"AEROFLASH MENSAJER�A, S.A. DE C.V.","PRESTACI�N DE SERVICIOS DE MENSAJER�A, PAQUETER�A, ALMACENAJE, LOGISTIA, DISTRIBUCI�N Y VIGILANCIA.",Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,120900.0,2019-10-16,006410004/2019,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,LA EMPRESA POR CAUSAS IMPUTABLES A ELLA NO FORMALIZO EL CONTRATO NO. S8M0129,Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410011/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"DIMEXPRESS, S. DE R.L. DE C.V.","COMPRA Y VENTA Y DISTRIBUCCION DE MEDICAMENTOS, MATERIAL DE CURACI�N, LABORATORIO Y RADIOLOGICOS",Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,999440.0,2019-10-09,006410011/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PRESENTO CARTA DE RESPALDO CON INFORMACI�N FALSA.,Dato no proporcionado,Dato no proporcionado,2019-10-02,2021-10-02,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410001/2019,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"CONSORCIO QU�MICO C+C, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,999440.0,2019-10-16,006410001/2019,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PROPORCION� INFORMACI�N FALSA.,Dato no proporcionado,Dato no proporcionado,2019-10-17,2021-10-17,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410013/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"DIMEXPRESS, S. DE R.L. DE C.V.",Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,999440.0,2019-10-09,006410013/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PRESENT� CARTA DE RESPALDO CON INFORMACI�N FALSA.,Dato no proporcionado,Dato no proporcionado,2019-10-10,2021-10-10,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410010/2019,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"INSTRUMENTOS BIOM�DICOS DE M�XICO, S.A. DE C.V.","COMPRA, VENTA, IMPORTACI�N, EXPORTACI�N Y REFACCIONES DE EQUIPO M�DICO.",Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,124930.0,2019-10-23,006410010/2019,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,LA EMPRESA POR CAUSAS IMPUTABLES A ELLA NO FORMALIZO EL CONTRATO NO. D188037,Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,185770002/2016,PEMEX GAS Y PETROQUIMICA BASICA,PGPB,A AND P INTERNATIONAL,Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,1.0,2019-10-10,185770002/2016,Dato no proporcionado,PEMEX GAS Y PETROQUIMICA BASICA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"LO PREVISTO EN EL NUMERAL 59, FRACCI�N III, DE LA LEY DE PETR�LEOS MEXICANOS",Dato no proporcionado,Dato no proporcionado,2016-12-28,2020-12-28,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,094510006/2013,AEROPUERTO  INTERNACIONAL DE LA CIUDAD DE MEXICO S.A. DE C.V.,AICM,EDICOMUNICACIONES M�XICO S.A. DE C.V.,PRESTADOR DE SERVICIOS DE CERTIFICACI�N Y FIRMA ELECTRONICA,Dato no proporcionado,ROSAURA GARCIA PALMEROS,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,97140.0,2019-10-01,094510006/2013,Dato no proporcionado,AEROPUERTO  INTERNACIONAL DE LA CIUDAD DE MEXICO S.A. DE C.V.,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,"DEJO DE CUMPLIR CON SUS OBLIGACIONES CONTRACTUALES, POR LO QUE SE RESCINDIO EL CONTRATO",Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410033/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"CONSORCIO QU�MICO C+C, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,902720.0,2019-10-04,006410033/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PRESENT� CARTA DE RESPALDO CON INFORMACI�N FALSA.,Dato no proporcionado,Dato no proporcionado,2019-10-05,2021-10-05,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410062/2017,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"NIZA �UDEE ASOCIADOS, S.A. DE C.V.","MANTENIMIENTOS CORRECTIVOS Y PREVENTIVOS A EQUIPO M�DICO, INDUSTRIAL Y MOBILIARIO DE OFICINA. COMERCIALIZADORA DE PRODUCTOS VARIOS, INSTALACI�N Y REPARACI�N",Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,117009.5,2019-10-04,006410062/2017,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PROPORCION� INFORMACI�N FALSA.,Dato no proporcionado,Dato no proporcionado,2019-08-17,2021-08-17,CON FECHA 4 DE OCTUBRE DE 2010 SE NOTIFICO JUICIO DE AMPARO EN CONTRA DE LA RESOLUCION DETERMINANDOSE NEGAR LA SUSPENSION PROVISIONAL.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410026/2016,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"GRUPO LIBRA SERVICIOS ADMINISTRATIVOS, S.A. DE C.V.",XOLA 1902 NARVARTE BENITO JUAREZ 03020,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,679272.0,2019-10-07,006410026/2016,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PROPORCION� INFORMACI�N FALSA.   <br>CONTRATO NO. S6M0030,Dato no proporcionado,Dato no proporcionado,2018-11-16,2020-05-16,CON FECHA 7 DE OCTUBRE DE 2019 SE PUBLICO EN EL BOLETIN JURISDICCIONAL DEL TRIBUNAL FEDERAL DE JUSTICIA ADMINISTRATIVA SENTENCIA DE FECHA 20 DE SEPTIEMBRE DE 2019 EN LA QUE SE RECONOCE LA VALIDEZ DE LA RESOLUCION IMPUGNADA.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,099990003/2017,"GRUPO AEROPORTUARIO DE LA CIUDAD DE MEXICO, S.A.",GACM,"ESTUDIOS Y T�CNICAS ESPECIALIZADAS EN INGENIER�A (ETEI), S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,H�CTOR YESCAS TORRES,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,1206000.0,2019-10-10,099990003/2017,Dato no proporcionado,"GRUPO AEROPORTUARIO DE LA CIUDAD DE MEXICO, S.A.",Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"PRESENTACI�N DE DOCUIMENTACI�N FALSA A CARGO DE UNA EMPRESA QUE PARTICIP� EN UN PROCEDIMIENTO DE INVITACI�N, CONSISTENTE EN LA OPINI�N DEL CUMPLIMIENTO DE OBLIGACIONES FISCALES.",Dato no proporcionado,Dato no proporcionado,2018-03-07,2020-09-07,"EN ACATAMIENTO A LA SENTENCIA DEFINITIVA DE 10 DE JUNIO DE 2019 EMITIDA EN EL JUICIO CONTENCIOSO ADMINISTRATIVO 8330/18-17-05-7, POR LA QUINTA SALA REGIONAL METROPOLITANA DEL TRIBUNAL FEDERAL DE JUSTICIA ADMINISTRATIVA, EN CUMPLIMIENTO A LA EJECUTORIA DE FECHA 23 DE MAYO DE 2019 DICTADA POR EL TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO, SE DEJ� SIN EFECTOS LA RESOLUCI�N DEL 19 DE FEBRERO  DE 2018, DECRETADA EN EL EXPEDIENTE ADMINISTRATIVO DE SANCI�N A LICITANTES, PROVEEDORES Y CONTRATISTAS N�MERO PS/0003/2017-GACM, A TRAV�S DEL CUAL SE IMPUSO A LA PERSONA MORAL ESTUDIOS Y T�CNICAS ESPECIALIZADAS EN INGENIER�A (ETEI), S.A. DE C.V., UNA MULTA EN CANTIDAD DE $1,2016,000.00 (UN MILL�N DOSCIENTOS SEIS MIL PESOS 00/100 M.N.), AS� COMO UNA SANCI�N ADMINISTRATIVA CONSISTENTE EN UNA INHABILITACI�N POR DOS A�OS SEIS MESES, POR LO QUE SE DEJAN SIN EFECTOS LA MULTA E INHABILITACI�N MENCIONADAS, Y LA EMPRESA CITADA PODR� PRESENTAR PROPUESTAS, Y CELEBRAR CONTRATOS CON LAS DEPENDENCIAS Y ENTIDADES DE LA ADMINISTRACI�N P�BLICA FEDERAL, EMPRESAS PRODUCTIVAS DEL ESTADO, Y CON ENTIDADES FEDERATIVAS, CUANDO UTILICEN RECURSOS FEDERALES, CONFORME A LOS CONVENIOS QUE CELEBREN CON EL EJECUTIVO FEDERAL; SOBRE LA MATERIA DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR P�BLICO",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,071500004/2018,INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS,ISSFAM,BEST COLLECT S.A. DE C.V.,"SER FRANQUICIATARIO DE CUALQUIER TIPO DE MARCA, NOMBRE COMERCIAL EN GENERAL DE CUALQUIER EMPRESA <br>PRESTAR SERVICIOS DE INFORM�TICA",Dato no proporcionado,AGUSTIN GOMEZ  URIBE,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,136958.0,2019-09-20,071500004/2018,Dato no proporcionado,INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,"LA EMPRESA BEST COLLECT SA. DE C.V. INCUMPLI� SUS OBLIGACIONES ESTABLECIDAS EN EL CONTRATO N�MERO CS/074/2017, AL NO LLEVAR A CABO LA INSTALACI�N DEL SOFTWARE DENOMINADO �SISTEMA DE CALCULO, CONTROL DE JUBILACIONES Y PENSIONES�.",Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,185750006/2014,PEMEX EXPLORACI�N Y PRODUCCION,PEP,"WIFER, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,V�CTOR OCTAVIO G�MEZ CERECEDO,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,328800.0,2019-09-25,185750006/2014,Dato no proporcionado,PEMEX EXPLORACI�N Y PRODUCCION,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,PRESENTO CARTAS DE SOPORTE TECNICO CON INFORMACION FALSA,Dato no proporcionado,Dato no proporcionado,2014-05-21,2015-05-21,"LA MENCIONADA INHABILITACI�N SUBSISTIR� HASTA QUE SE REALICE EL PAGO CORRESPONDIENTE DE LA MULTA IMPUESTA, EN T�RMINOS DE LO ESTABLECIDO EN EL PEN�LTIMO P�RRAFO DEL ART�CULO 60, DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR P�BLICO.  <br>  <br>   <br>",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410010/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,NAH�N HERN�NDEZ HERRERA,Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,452848.0,2019-09-10,006410010/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,EL PROVEEDOR PROPORCION� INFORMACI�N NO VERAZ  <br>CONTRATO NO. S6M0070,Dato no proporcionado,Dato no proporcionado,2019-01-18,2020-01-18,CON FECHA 10 DE SEPTIEMBRE DE 2019 SE PUBLICO EN EL BOLETIN JURISDICCIONAL DEL TFJA LA SENTENCIA DE FECHA 21 DE AGOSTO DE 2019 POR LA CUAL SE RECONOCE LA VALIDEZ DE LA RESOLUCION IMPUGNADA.,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410018/2018,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,HUMBERTO REYES B�EZ,Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,468038.0,2019-09-13,006410018/2018,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,EL PROVEEDOR PRESENT� INFORMACI�N FALSA EN LA PR�RROGA DE UN REGISTRO SANITARIO.,Dato no proporcionado,Dato no proporcionado,2019-09-14,2020-09-14,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410031/2017,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"DILME, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,679272.0,2019-09-17,006410031/2017,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PROPORCION� INFORMACI�N NO VERAZ (FACTURAS),Dato no proporcionado,Dato no proporcionado,2019-09-14,2020-04-14,"CON FECHA 27 DE NOVIEMBRE DE 2018 SE PUBLICO EN EL BOLETIN JURISDICCIONAL DEL TFJA LA INTERPOSICION DE LA DEMANDA EN CONTRA DE LA RESOLUCION, CONCEDIENDOLE LA SUSPENSION DE LA SANCION ECONOMICA.   <br>   <br>CON FECHA 7 DE JUNIO DE 2019 SE PUBLICA EN EL BOLETIN JURISDICCIONAL DEL TFJA LA SENTENCIA DE FECHA 03 DE MAYO DE 2019 POR LA QUE SE DECLARA LA NULIDAD DE LA RESOLUCION IMPUGNADA ...  <br>  <br>  <br>LA INHABILITACI�N ES DE 7 MESES Y 26 D�AS POR LO QUE TERMINA EL 10/05/2020",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,081300002/2019,"SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTAR�A",SENASICA,GRUPO SARI S.A DE C.V,"�CONTRATACI�N DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A HORNOS INCINERADORES PARA EL SENASICA.�; ELECTR�NICA NO. LA-008BOOOOI-EI26-2017 ""CONTRATACI�N DEL SERVICIO MANTENIMIENTO PREVENTIVO Y CORRECTIVO A HORNOS INCINERADORES DEL SENASICA PARA EL EJERCICIO FISCAL 2017""; LA-008BOOOO1-E27-2017 ""CONTRATACI�N DEL SERVICIO DE ARRENDAMJENTO DE 15 HORNOS INCINERADORES A NIVEL NACIONAL PARA EL SENASICA""; LA-008BOOOOI -E266-2016 CONTRATACI�N DEL SERVICIO DE ARRENDAMIENTO DEL HORNO INCINERADOR PARA LA OISA DE CANCUN, PARA EL EJERCICIO FISCAL 2016",Dato no proporcionado,LUIS FRANCISCO OLIVEROS ANGELES,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,5917800.0,2019-09-12,081300002/2019,Dato no proporcionado,"SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTAR�A",Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"LA EMPRESA GRUPO SARI S.A DE C.V, PARTICIPO EN VARIAS LICITACIONES N�MEROS LA-008B00001-E104-2016, LA-008B00001-E266-2016, LA-008B00001-E27-2017, LA-008B00001-E127-2017 Y LA-008B00001-E220-2018, PRESENTANDO INFORMACI�N FALSA CONSISTENTE EN LA MISMA DOCUMENTAL P�BLICA CONSISTENTE EN UNA C�DULA PROFESIONAL N�MERO 2500025",Dato no proporcionado,Dato no proporcionado,2019-09-12,2020-09-12,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,161010001/2019,COMISION NACIONAL DEL AGUA,CONAGUA,"ESTUDIOS ESPECIALIZADOS DEL SUBSUELO, S.A. DE C.V.","ELABORAR Y DESARROLLAR ESTUDIOS Y PROYECTOS DE GEOLOG�A, GEOTECNIA, GEOHIDROLOG�A, GEOTERMIA, MINER�A, INGENIER�A CIVIL, AGROPECUARIO, AS� COMO EJECUCI�N DE OBRAS CIVILES Y DE MANTENIMIENTO GENERAL, LEVANTAMIENTOS TOPOGR�FICOS, PERFORACI�N DE POZOS, ESTUDIOS DE IMPACTO AMBIENTAL Y GEOF�SICA",Dato no proporcionado,CLAUDIA LETICIA VALLADARES SANCHEZ,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,128425.0,2019-09-05,161010001/2019,Dato no proporcionado,COMISION NACIONAL DEL AGUA,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,"NO FORMALIZAR EL CONTRATO ADJUDICADO EN LA INVITACION A CUANDO MENOS TRES PERSONAS NACIONAL ELECTRONICA N� IA-016B00009-E7-2019, PARA LA CONTRATACION DE LOS SERVICIOS PARA LA EJECUCION DE 25 CLAUSURAS DE POZOS CONFORME A LA NOM-0004-CNA-1996",Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,000270054/2015,SECRETARIA DE LA FUNCI�N P�BLICA,SFP,"ARQRICONSTRUCCIONES, S.A DE C.V.",Dato no proporcionado,Dato no proporcionado,MAR�A GUADALUPE VARGAS �LVAREZ,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,630900.0,2019-09-04,000270054/2015,Dato no proporcionado,SECRETARIA DE LA FUNCI�N P�BLICA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"ART. 78, FRACCI�N IV, DE LA LOPSRM.- PROPORCIONAR INFORMACI�N FALSA CON DOLO O MALA FE, DURANTE LA VIGENCIA DEL CONTRATO.",Dato no proporcionado,Dato no proporcionado,2018-07-10,2020-01-10,"EL 8 DE AGOSTO DE 2019, EL D�CIMO SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO, NEG� EL AMPARO Y PROTECCI�N A LA EMPRESA.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,080020001/2019,COMISION NACIONAL DE ACUACULTURA Y PESCA,CONAPESCA,SERVICIOS MULTIPLES DE SINALOA S.A. DE C.V.,"LA COMPRA VENTA, EQUIPOS Y MATERIALES DE LIMPIEZA Y ASEO, SERVICIOS DE MANTENIMIENTO, DE ASEO, LIMPIEZA, JARDINERIA, FUMIGACI�N Y SEGURIDAD PRIVADA.",Dato no proporcionado,MARIA FELICITAS MONARREZ ORONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,114745.0,2019-08-21,080020001/2019,Dato no proporcionado,COMISION NACIONAL DE ACUACULTURA Y PESCA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,POR SUBCONTRATAR DERECHOS U OBLIGACIONES CONTRAIDOS.,Dato no proporcionado,Dato no proporcionado,2019-07-31,2019-10-31,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
